Customer,Customer_Internal_ID,Frame,Item_Internal_ID,Sales_Price,Process,Step_Process,Coating,Foil_Material,Foil_Thickness,Colour,Attribute_Cost,Base_Cost
Surmotech Inc,1494,29 x 29 SpaceSaver,104945,218.0,Lasercut,None,None,PHD,4.0,Green,0.0,218.0
InCap Electronics US (Pennatronics Corporation),21995,29 x 29 SpaceSaver,104945,260.0,Lasercut,None,None,PHD,4.0,Green,0.0,260.0
Surmotech Inc,1494,29 x 29 SpaceSaver,104945,375.0,Lasercut,None,None,PHD,4.0,Green,0.0,375.0
Surmotech Inc,1494,29 x 29 SpaceSaver,104945,216.0,Lasercut,None,None,PHD,4.0,Green,0.0,216.0
Gen Pack Assembly Services Inc,19040,29 x 29 SpaceSaver,104945,158.5701902137527,Lasercut,None,None,PHD,4.0,Green,0.0,158.5701902137527
Jabil Circuit (MI)  (U),1318,29 x 29 SpaceSaver,104945,241.0,Lasercut,None,None,PHD,4.0,Green,0.0,241.0
Delta Systems Inc. (OH),7394,29 x 29 SpaceSaver,456159,376.0,Lasercut,None,Nano Slic,PHD,4.0,Green,163.0,213.0
Hunter Engineering Company,23420,29 x 29 SpaceSaver,456159,393.0,Lasercut,None,Nano Slic,PHD,4.0,Green,163.0,230.0
"Leemah Electronics, Inc. (U)",6405,29 x 29 SpaceSaver,456159,374.0,Lasercut,None,Nano Slic,PHD,4.0,Green,163.0,211.0
Surmotech Inc,1494,29 x 29 SpaceSaver,456159,376.0,Lasercut,None,Nano Slic,PHD,4.0,Green,163.0,213.0
Prime Technological Services,11953,29 x 29 SpaceSaver,456159,180.0,Lasercut,None,Nano Slic,PHD,4.0,Green,163.0,17.0
SMTC Corporation (FL),11949,29 x 29 SpaceSaver,456159,374.0,Lasercut,None,Nano Slic,PHD,4.0,Green,163.0,211.0
Creation Technologies (NY),1300,29 x 29 SpaceSaver,456159,378.0,Lasercut,None,Nano Slic,PHD,4.0,Green,163.0,215.0
L3 Harris (NY),3570251,29 x 29 SpaceSaver,456159,420.0,Lasercut,None,Nano Slic,PHD,4.0,Green,163.0,257.0
Libra Industries (TX),30579,29 x 29 SpaceSaver,456160,339.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,176.0
"Creation Technologies, TX (U)",1199,29 x 29 SpaceSaver,456160,370.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,207.0
Surmotech Inc,1494,29 x 29 SpaceSaver,456160,376.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,213.0
Hunter Engineering Company,23420,29 x 29 SpaceSaver,456160,393.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,230.0
"Veterans Trading Co, Inc. (NY)",3870461,29 x 29 SpaceSaver,456160,398.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,235.0
Creation Technologies (NY),1300,29 x 29 SpaceSaver,456160,378.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,215.0
Creation Technologies (NY),1300,29 x 29 SpaceSaver,456160,0.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,-163.0
ACDi(MD),11971,29 x 29 SpaceSaver,456160,360.0,Lasercut,None,Nano Slic,PHD,4.0,Silver,163.0,197.0
Permatech Electronics Corp,754,29 x 29 SpaceSaver,77787,194.29664614096959,Lasercut,None,None,PHD,4.0,Silver,0.0,194.29664614096959
United Innovative Solutions corp (Y2K Electronics),11648,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
Emerald Technologies (AKA Data Ed),16373,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
Sealevel,1431835,29 x 29 SpaceSaver,77787,195.0,Lasercut,None,None,PHD,4.0,Silver,0.0,195.0
Accelerated Assemblies Inc,21675,29 x 29 SpaceSaver,77787,195.0,Lasercut,None,None,PHD,4.0,Silver,0.0,195.0
Poly Electronics (IN),116117,29 x 29 SpaceSaver,77787,220.0,Lasercut,None,None,PHD,4.0,Silver,0.0,220.0
MIS Electronics Inc,670,29 x 29 SpaceSaver,77787,190.56017217672016,Lasercut,None,None,PHD,4.0,Silver,0.0,190.56017217672016
Sanmina - WI,11400,29 x 29 SpaceSaver,77787,259.0,Lasercut,None,None,PHD,4.0,Silver,0.0,259.0
MIS Electronics Inc,670,29 x 29 SpaceSaver,77787,11.209421892748246,Lasercut,None,None,PHD,4.0,Silver,0.0,11.209421892748246
Vexos (Markham),426,29 x 29 SpaceSaver,77787,168.14132839122368,Lasercut,None,None,PHD,4.0,Silver,0.0,168.14132839122368
TURN KEY SYSTEMS,2068282,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
"MacroFab, Inc",42706,29 x 29 SpaceSaver,77787,195.0,Lasercut,None,None,PHD,4.0,Silver,0.0,195.0
i2 Systems,21778,29 x 29 SpaceSaver,77787,215.0,Lasercut,None,None,PHD,4.0,Silver,0.0,215.0
East West QC (Mirabel),35020,29 x 29 SpaceSaver,77787,201.7695940694684,Lasercut,None,None,PHD,4.0,Silver,0.0,201.7695940694684
E-Mek Technologies (U),1224,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
Urtech Manufacturing,10862,29 x 29 SpaceSaver,77787,198.03312010521898,Lasercut,None,None,PHD,4.0,Silver,0.0,198.03312010521898
Acorn Assembly - WI (SlingShot Assembly/Formerly  BEI Electronics) (WI) (U),2584,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
Celestica International LP,1560,29 x 29 SpaceSaver,77787,198.03312010521898,Lasercut,None,None,PHD,4.0,Silver,0.0,198.03312010521898
V. U. Nics Inc,1021,29 x 29 SpaceSaver,77787,201.7695940694684,Lasercut,None,None,PHD,4.0,Silver,0.0,201.7695940694684
Emerald Technologies (Data Ed Emerald Division),1946246,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
Zebra Technologies Corporation (NY),8489,29 x 29 SpaceSaver,77787,295.0,Lasercut,None,None,PHD,4.0,Silver,0.0,295.0
Vergent Products (PS),42099,29 x 29 SpaceSaver,77787,245.0,Lasercut,None,None,PHD,4.0,Silver,0.0,245.0
Federal Electronics Inc.,1250,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
Grote Electronics,489,29 x 29 SpaceSaver,77787,262.30047229030896,Lasercut,None,None,PHD,4.0,Silver,0.0,262.30047229030896
"Digital Systems Engineering, Inc. (DSE)",1027426,29 x 29 SpaceSaver,77787,230.0,Lasercut,None,None,PHD,4.0,Silver,0.0,230.0
Wilcox Industries Corporation,2485721,29 x 29 SpaceSaver,77787,250.0,Lasercut,None,None,PHD,4.0,Silver,0.0,250.0
i2 Systems,21778,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
Intel Corporation - OREGON HF1,12991,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
Davco Technologies LLC // Road Ready Advanced Telematics (MI),56759,29 x 29 SpaceSaver,77787,275.0,Lasercut,None,None,PHD,4.0,Silver,0.0,275.0
Sunsel System,933,29 x 29 SpaceSaver,77787,238.38703891911268,Lasercut,None,None,PHD,4.0,Silver,0.0,238.38703891911268
Precision Assembly Technologies,20850,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
Meatec Inc,641,29 x 29 SpaceSaver,77787,179.35075028397193,Lasercut,None,None,PHD,4.0,Silver,0.0,179.35075028397193
Torontronics,13952,29 x 29 SpaceSaver,77787,186.82369821247076,Lasercut,None,None,PHD,4.0,Silver,0.0,186.82369821247076
"Fabrinet West, Inc",41823,29 x 29 SpaceSaver,77787,210.0,Lasercut,None,None,PHD,4.0,Silver,0.0,210.0
Queteq,32311,29 x 29 SpaceSaver,77787,180.0,Lasercut,None,None,PHD,4.0,Silver,0.0,180.0
Creation Technologies (CO)(PS) (formerly Computrol (CO) - (U)(PS),46470,29 x 29 SpaceSaver,77787,203.0,Lasercut,None,None,PHD,4.0,Silver,0.0,203.0
Janco Electronics (U),1319,29 x 29 SpaceSaver,77787,200.0,Lasercut,None,None,PHD,4.0,Silver,0.0,200.0
TG3 Electronics,16799,29 x 29 SpaceSaver,77787,220.0,Lasercut,None,None,PHD,4.0,Silver,0.0,220.0
Osram Sylvania Ltd.  (U),30603,29 x 29 SpaceSaver,77787,300.0,Lasercut,None,None,PHD,4.0,Silver,0.0,300.0
Laytec Design & Consulting Inc,19176,29 x 29 SpaceSaver,77787,220.4519638907155,Lasercut,None,None,PHD,4.0,Silver,0.0,220.4519638907155
Carolina Electronic Assemblers Inc,19508,29 x 29 SpaceSaver,77787,150.0,Lasercut,None,None,PHD,4.0,Silver,0.0,150.0
SIBEX INC.-#FL,2068087,29 x 29 SpaceSaver,77787,210.0,Lasercut,None,None,PHD,4.0,Silver,0.0,210.0
Anuva Inc. (FL),30003,29 x 29 SpaceSaver,77787,150.0,Lasercut,None,None,PHD,4.0,Silver,0.0,150.0
Nova Biomatique Inc,32335,29 x 29 SpaceSaver,77787,160.66838046272485,Lasercut,None,None,PHD,4.0,Silver,0.0,160.66838046272485
SMTC Corporation (MA),19116,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
Emerald Technologies (Data Ed Emerald Division),1946246,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
NeoTech (CO) (AKA Oncore Mfg) (PS),42138,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
"QORVO US Inc, (TX)",12766,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
"NCI / Newcomb Company, Inc",2468492,29 x 29 SpaceSaver,77787,250.0,Lasercut,None,None,PHD,4.0,Silver,0.0,250.0
Tripex,3267674,29 x 29 SpaceSaver,77787,160.66838046272485,Lasercut,None,None,PHD,4.0,Silver,0.0,160.66838046272485
Emerald Technologies (AKA Data Ed),16373,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
STIM Canada,925,29 x 29 SpaceSaver,77787,201.7695940694684,Lasercut,None,None,PHD,4.0,Silver,0.0,201.7695940694684
Schindler Elevator Corporation,21866,29 x 29 SpaceSaver,77787,228.4,Lasercut,None,None,PHD,4.0,Silver,0.0,228.4
East West QC (St. Hubert)),1030,29 x 29 SpaceSaver,77787,201.7695940694684,Lasercut,None,None,PHD,4.0,Silver,0.0,201.7695940694684
STI Electronics Inc.,6142,29 x 29 SpaceSaver,77787,228.4,Lasercut,None,None,PHD,4.0,Silver,0.0,228.4
LIBERTY ENGINEERING,2055456,29 x 29 SpaceSaver,77787,228.4,Lasercut,None,None,PHD,4.0,Silver,0.0,228.4
Prime Technological Services,11953,29 x 29 SpaceSaver,77787,195.0,Lasercut,None,None,PHD,4.0,Silver,0.0,195.0
CMC Electronics Inc,276,29 x 29 SpaceSaver,77787,245.8599868476115,Lasercut,None,None,PHD,4.0,Silver,0.0,245.8599868476115
"Quality Electronics, Inc",23680,29 x 29 SpaceSaver,77787,230.0,Lasercut,None,None,PHD,4.0,Silver,0.0,230.0
IPS Assembly Corp (MI),29471,29 x 29 SpaceSaver,77787,205.0,Lasercut,None,None,PHD,4.0,Silver,0.0,205.0
LOCKHEED MARTIN (U),1346,29 x 29 SpaceSaver,77787,250.0,Lasercut,None,None,PHD,4.0,Silver,0.0,250.0
Sound Traxx (PS),46668,29 x 29 SpaceSaver,77787,259.0,Lasercut,None,None,PHD,4.0,Silver,0.0,259.0
Micross Components (FL),33551,29 x 29 SpaceSaver,77787,200.0,Lasercut,None,None,PHD,4.0,Silver,0.0,200.0
LIBERTY ENGINEERING,2055456,29 x 29 SpaceSaver,77787,250.0,Lasercut,None,None,PHD,4.0,Silver,0.0,250.0
Cypress Technologies Corporation,10897,29 x 29 SpaceSaver,77787,253.0,Lasercut,None,None,PHD,4.0,Silver,0.0,253.0
Touchpad Electronics LLC,23991,29 x 29 SpaceSaver,77787,180.0,Lasercut,None,None,PHD,4.0,Silver,0.0,180.0
Poly Electronics (IN),116117,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
MP Design Inc. (MP Lighting),686,29 x 29 SpaceSaver,77787,261.55317749745905,Lasercut,None,None,PHD,4.0,Silver,0.0,261.55317749745905
East West QC (St. Hubert)),1030,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
Wesko Lock Ltd,34662,29 x 29 SpaceSaver,77787,221.94655347641526,Lasercut,None,None,PHD,4.0,Silver,0.0,221.94655347641526
Delta Intelligent Building Technologies Inc,340,29 x 29 SpaceSaver,77787,224.1884378549649,Lasercut,None,None,PHD,4.0,Silver,0.0,224.1884378549649
ADVANCED SOLDER TECHNOLOGY,2068052,29 x 29 SpaceSaver,77787,230.0,Lasercut,None,None,PHD,4.0,Silver,0.0,230.0
Permatech Electronics Corp,754,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
Pride Industries,32283,29 x 29 SpaceSaver,77787,220.0,Lasercut,None,None,PHD,4.0,Silver,0.0,220.0
Urtech Manufacturing,10862,29 x 29 SpaceSaver,77787,186.76044625175317,Lasercut,None,None,PHD,4.0,Silver,0.0,186.76044625175317
Meatec Inc,641,29 x 29 SpaceSaver,77787,169.14153622800288,Lasercut,None,None,PHD,4.0,Silver,0.0,169.14153622800288
East West QC (Mirabel),35020,29 x 29 SpaceSaver,77787,190.28422825650324,Lasercut,None,None,PHD,4.0,Silver,0.0,190.28422825650324
Vexos (Markham),426,29 x 29 SpaceSaver,77787,158.5701902137527,Lasercut,None,None,PHD,4.0,Silver,0.0,158.5701902137527
Permatech Electronics Corp,754,29 x 29 SpaceSaver,77787,183.23666424700312,Lasercut,None,None,PHD,4.0,Silver,0.0,183.23666424700312
Laytec Design & Consulting Inc,19176,29 x 29 SpaceSaver,77787,207.90313828025353,Lasercut,None,None,PHD,4.0,Silver,0.0,207.90313828025353
"Star Precision, LP (TX)",3183241,29 x 29 SpaceSaver,77787,250.0,Lasercut,None,None,PHD,4.0,Silver,0.0,250.0
STI Electronics Inc.,6142,29 x 29 SpaceSaver,77787,200.0,Lasercut,None,None,PHD,4.0,Silver,0.0,200.0
Creation Technologies Idaho (formerly Computrol (ID),25454,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
Osram Sylvania Ltd.  (U),30603,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
MIS Electronics Inc,670,29 x 29 SpaceSaver,77787,179.71288224225307,Lasercut,None,None,PHD,4.0,Silver,0.0,179.71288224225307
IPG Photonics Corporation,17659,29 x 29 SpaceSaver,77787,310.0,Lasercut,None,None,PHD,4.0,Silver,0.0,310.0
V. U. Nics Inc,1021,29 x 29 SpaceSaver,77787,190.28422825650324,Lasercut,None,None,PHD,4.0,Silver,0.0,190.28422825650324
"BSU INC, a New York company (TX)",53157,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
Celestica International LP,1560,29 x 29 SpaceSaver,77787,186.76044625175317,Lasercut,None,None,PHD,4.0,Silver,0.0,186.76044625175317
Universal Avionics (AZ) (U),25862,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
"International Control Services, Inc",12078,29 x 29 SpaceSaver,77787,245.0,Lasercut,None,None,PHD,4.0,Silver,0.0,245.0
Grote Electronics,489,29 x 29 SpaceSaver,77787,247.3694967334542,Lasercut,None,None,PHD,4.0,Silver,0.0,247.3694967334542
Data Con (U),6123,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
Schindler Elevator Corporation,21866,29 x 29 SpaceSaver,77787,329.0,Lasercut,None,None,PHD,4.0,Silver,0.0,329.0
Nova Biomatique Inc,32335,29 x 29 SpaceSaver,77787,151.5226262042526,Lasercut,None,None,PHD,4.0,Silver,0.0,151.5226262042526
OUM LLC dba Best Global Source,21829,29 x 29 SpaceSaver,77787,259.0,Lasercut,None,None,PHD,4.0,Silver,0.0,259.0
Out of the Box Manufacturing,30261,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
Pride Industries,32283,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
STIM Canada,925,29 x 29 SpaceSaver,77787,190.28422825650324,Lasercut,None,None,PHD,4.0,Silver,0.0,190.28422825650324
"PICA Product Development, LLC. (Nel-Tech Labs, Inc.)",18292,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
LEXMARK INTERNATIONAL,2089450,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
"GABLES ENGINEERING, INC",2067929,29 x 29 SpaceSaver,77787,220.0,Lasercut,None,None,PHD,4.0,Silver,0.0,220.0
Surf-Tech Manufacturing Corp,30059,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
Tektronix Component Solutions,30131,29 x 29 SpaceSaver,77787,241.0,Lasercut,None,None,PHD,4.0,Silver,0.0,241.0
Trenton Technology,6273,29 x 29 SpaceSaver,77787,285.0,Lasercut,None,None,PHD,4.0,Silver,0.0,285.0
Surya Electronics (U),2637,29 x 29 SpaceSaver,77787,215.0,Lasercut,None,None,PHD,4.0,Silver,0.0,215.0
Davco Technologies LLC // Road Ready Advanced Telematics (MI),56759,29 x 29 SpaceSaver,77787,240.0,Lasercut,None,None,PHD,4.0,Silver,0.0,240.0
R&D Altanova - PA,7261,29 x 29 SpaceSaver,77787,200.0,Lasercut,None,None,PHD,4.0,Silver,0.0,200.0
"FuelCell Energy, Inc",34698,29 x 29 SpaceSaver,77787,197.33179226600336,Lasercut,None,None,PHD,4.0,Silver,0.0,197.33179226600336
Syntronic Production Services Canada Inc.,5269,29 x 29 SpaceSaver,77787,211.4269202850036,Lasercut,None,None,PHD,4.0,Silver,0.0,211.4269202850036
"Creation Technologies, TX (U)",1199,29 x 29 SpaceSaver,77787,210.0,Lasercut,None,None,PHD,4.0,Silver,0.0,210.0
Garmin International Inc. (KS),1265,29 x 29 SpaceSaver,77787,180.0,Lasercut,None,None,PHD,4.0,Silver,0.0,180.0
Digico Electronics Manufacturing,14722,29 x 29 SpaceSaver,77787,158.5701902137527,Lasercut,None,None,PHD,4.0,Silver,0.0,158.5701902137527
Libra Industries (TX),30579,29 x 29 SpaceSaver,77787,179.0,Lasercut,None,None,PHD,4.0,Silver,0.0,179.0
CMC Electronics Inc,276,29 x 29 SpaceSaver,77787,231.86485591255394,Lasercut,None,None,PHD,4.0,Silver,0.0,231.86485591255394
Creation Technologies Idaho (formerly Computrol (ID),25454,29 x 29 SpaceSaver,77787,203.0,Lasercut,None,None,PHD,4.0,Silver,0.0,203.0
SMT Intelligence,889,29 x 29 SpaceSaver,77787,130.37993417575223,Lasercut,None,None,PHD,4.0,Silver,0.0,130.37993417575223
Fairbanks Scales Inc,29886,29 x 29 SpaceSaver,77787,260.0,Lasercut,None,None,PHD,4.0,Silver,0.0,260.0
Logas Manufacturing,3863444,29 x 29 SpaceSaver,77787,179.71288224225307,Lasercut,None,None,PHD,4.0,Silver,0.0,179.71288224225307
Sensorworx,32344,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
East West QC (St. Hubert)),1030,29 x 29 SpaceSaver,77787,190.28422825650324,Lasercut,None,None,PHD,4.0,Silver,0.0,190.28422825650324
Hi-Q.A. Inc,3182630,29 x 29 SpaceSaver,77787,229.0458303087539,Lasercut,None,None,PHD,4.0,Silver,0.0,229.0458303087539
"Genesis Engineering Solutions, Inc",32788,29 x 29 SpaceSaver,77787,235.0,Lasercut,None,None,PHD,4.0,Silver,0.0,235.0
Tripex,3267674,29 x 29 SpaceSaver,77787,151.5226262042526,Lasercut,None,None,PHD,4.0,Silver,0.0,151.5226262042526
Zober Industries(U),11285,29 x 29 SpaceSaver,77787,250.0,Lasercut,None,None,PHD,4.0,Silver,0.0,250.0
Sunsel System,933,29 x 29 SpaceSaver,77787,224.8172919030538,Lasercut,None,None,PHD,4.0,Silver,0.0,224.8172919030538
Assembly Technology,21225,29 x 29 SpaceSaver,77787,207.0,Lasercut,None,None,PHD,4.0,Silver,0.0,207.0
Phase Electronics,52345,29 x 29 SpaceSaver,77787,250.0,Lasercut,None,None,PHD,4.0,Silver,0.0,250.0
Youngtronics LLC,1542,29 x 29 SpaceSaver,77787,150.0,Lasercut,None,None,PHD,4.0,Silver,0.0,150.0
Tracer Inc. (CO)(PS),46650,29 x 29 SpaceSaver,77787,215.0,Lasercut,None,None,PHD,4.0,Silver,0.0,215.0
AMTI,29421,29 x 29 SpaceSaver,77787,211.0,Lasercut,None,None,PHD,4.0,Silver,0.0,211.0
Prime Technological Services,11953,29 x 29 SpaceSaver,77787,180.0,Lasercut,None,None,PHD,4.0,Silver,0.0,180.0
"CreeLED, Inc.",3864658,29 x 29 SpaceSaver,77787,237.0,Lasercut,None,None,PHD,4.0,Silver,0.0,237.0
ICTC,33243,29 x 29 SpaceSaver,77787,232.0,Lasercut,None,None,PHD,4.0,Silver,0.0,232.0
Salem Technologies,28879,29 x 29 SpaceSaver,77787,205.0,Lasercut,None,None,PHD,4.0,Silver,0.0,205.0
Collins Aerospace / Rockwell Collins,8300,29 x 29 SpaceSaver,77787,247.0,Lasercut,None,None,PHD,4.0,Silver,0.0,247.0
LOCKHEED MARTIN (U),1346,29 x 29 SpaceSaver,77787,335.0,Lasercut,None,None,PHD,4.0,Silver,0.0,335.0
"Dynamic Source Mfg. Inc. : DSM Arizona, Inc",6448,29 x 29 SpaceSaver,77787,248.0,Lasercut,None,None,PHD,4.0,Silver,0.0,248.0
AMTI,29421,29 x 29 SpaceSaver,77787,238.0,Lasercut,None,None,PHD,4.0,Silver,0.0,238.0
Electronic Design & Manufacturing (EDM),21746,29 x 29 SpaceSaver,77787,190.0,Lasercut,None,None,PHD,4.0,Silver,0.0,190.0
SMT Assy. Electronique,888,29 x 29 SpaceSaver,77787,211.4269202850036,Lasercut,None,None,PHD,4.0,Silver,0.0,211.4269202850036
Surmotech Inc,1494,29 x 29 SpaceSaver,77787,216.0,Lasercut,None,None,PHD,4.0,Silver,0.0,216.0
L3 Harris (NY),3570251,29 x 29 SpaceSaver,77787,260.0,Lasercut,None,None,PHD,4.0,Silver,0.0,260.0
BK Technologies,3808736,29 x 29 SpaceSaver,77787,216.0,Lasercut,None,None,PHD,4.0,Silver,0.0,216.0
Kontron Canada Systems Inc.,876,29 x 29 SpaceSaver,77787,144.47506219475247,Lasercut,None,None,PHD,4.0,Silver,0.0,144.47506219475247
DICA Electronics Ltd,354,29 x 29 SpaceSaver,77787,219.88399709640373,Lasercut,None,None,PHD,4.0,Silver,0.0,219.88399709640373
Calian GNSS Ltd,3864463,29 x 29 SpaceSaver,77787,229.0458303087539,Lasercut,None,None,PHD,4.0,Silver,0.0,229.0458303087539
Mircom Technologies Ltd,669,29 x 29 SpaceSaver,77787,193.8080102612533,Lasercut,None,None,PHD,4.0,Silver,0.0,193.8080102612533
Evertz Microsystems,432,29 x 29 SpaceSaver,77787,197.33179226600336,Lasercut,None,None,PHD,4.0,Silver,0.0,197.33179226600336
"TouchTronics, Inc",22003,29 x 29 SpaceSaver,77787,225.0,Lasercut,None,None,PHD,4.0,Silver,0.0,225.0
Vergent Products (PS),42099,29 x 29 SpaceSaver,77787,122.5,Lasercut,None,None,PHD,4.0,Silver,0.0,122.5
MP Design Inc. (MP Lighting),686,29 x 29 SpaceSaver,77787,246.6647403325042,Lasercut,None,None,PHD,4.0,Silver,0.0,246.6647403325042
Syntronic Production Services Canada Inc.,5269,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
"AQS (ALL QUALITY AND SERVICES, INC) TX",50339,29 x 29 SpaceSaver,77787,216.0,Lasercut,None,None,PHD,4.0,Silver,0.0,216.0
AMTI,29421,29 x 29 SpaceSaver,77787,228.0,Lasercut,None,None,PHD,4.0,Silver,0.0,228.0
Bayatronics Inc.,3853026,29 x 29 SpaceSaver,77787,0.0,Lasercut,None,None,PHD,4.0,Silver,0.0,0.0
Motorola Solutions -AB589 (GOVERNMENT)  (Schaumburg),24921,29 x 29 SpaceSaver,104990,335.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,295.0
Jabil Circuit (MI)  (U),1318,29 x 29 SpaceSaver,104990,300.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,260.0
Jabil Circuit (MI)  (U),1318,29 x 29 SpaceSaver,104990,0.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,-40.0
Libra Industries (TX),30579,29 x 29 SpaceSaver,104990,210.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,170.0
InCap Electronics US (Pennatronics Corporation),21995,29 x 29 SpaceSaver,104990,315.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,275.0
"Leemah Electronics, Inc. (U)",6405,29 x 29 SpaceSaver,104990,240.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,200.0
Carolina Electronic Assemblers Inc,19508,29 x 29 SpaceSaver,104990,200.0,Lasercut,None,Nano Wipe,PHD,4.0,Green,40.0,160.0
STI Electronics Inc.,6142,29 x 29 SpaceSaver,78911,245.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,205.0
R&D Altanova - PA,7261,29 x 29 SpaceSaver,78911,250.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,210.0
Carolina Electronic Assemblers Inc,19508,29 x 29 SpaceSaver,78911,200.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,160.0
"Avant Technology, Inc.  (MX)",31582,29 x 29 SpaceSaver,78911,250.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,210.0
Celestica International LP,1560,29 x 29 SpaceSaver,78911,254.08022956896022,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,214.08022956896022
Motorola Solutions -AB589 (GOVERNMENT)  (Schaumburg),24921,29 x 29 SpaceSaver,78911,335.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,295.0
L3 Harris  (NJ),30671,29 x 29 SpaceSaver,78911,275.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,235.0
Hallmark Nameplate,21773,29 x 29 SpaceSaver,78911,250.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,210.0
"Nova Engineering, Inc. (PS)",46545,29 x 29 SpaceSaver,78911,280.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,240.0
"(ON HOLD) CREE Inc., (WI)",44615,29 x 29 SpaceSaver,78911,276.0,Lasercut,None,Nano Wipe,PHD,4.0,Silver,40.0,236.0
